Müdigkeit:
11-22 16:35:57.486   818-7625      C02564/vibrato..._vibrator_dal  vibrator_host         I     WaitForEffect, real time = 38, need Time = 50
11-22 16:35:58.436   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -9.6203
11-22 16:35:58.436   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.3051
11-22 16:35:58.436   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.5013
11-22 16:35:58.443   542-879       C02800/multimodalinput/Util     multimodalinput       E     [K:U:4392][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.460   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -8.7573
11-22 16:35:58.460   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -2.7557
11-22 16:35:58.460   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.8442
11-22 16:35:58.471   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -8.4631
11-22 16:35:58.471   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.1185
11-22 16:35:58.471   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.6383
11-22 16:35:58.472   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.3677
11-22 16:35:58.472   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.0257
11-22 16:35:58.472   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.0452
11-22 16:35:58.485   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -7.6688
11-22 16:35:58.485   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -1.2651
11-22 16:35:58.485   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.7459
11-22 16:35:58.502   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.8843
11-22 16:35:58.503   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.5696
11-22 16:35:58.503   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.6674
11-22 16:35:58.522   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.2773
11-22 16:35:58.522   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.1478
11-22 16:35:58.522   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.2957
11-22 16:35:58.529   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.5901
11-22 16:35:58.529   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.4127
11-22 16:35:58.529   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.4811
11-22 16:35:58.541   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.4135
11-22 16:35:58.541   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -2.9714
11-22 16:35:58.541   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.6870
11-22 16:35:58.591   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.0880
11-22 16:35:58.591   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.1161
11-22 16:35:58.591   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.1234
11-22 16:35:58.591   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -7.3256
11-22 16:35:58.591   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.5206
11-22 16:35:58.591   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.2163
11-22 16:35:58.603   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.1586
11-22 16:35:58.603   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -2.9322
11-22 16:35:58.603   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 1.7750
11-22 16:35:58.607   818-7632      C02564/vibrato..._vibrator_dal  vibrator_host         I     WaitForEffect, real time = 48, need Time = 50
11-22 16:35:58.607   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -5.9232
11-22 16:35:58.607   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.6775
11-22 16:35:58.607   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 1.5985
11-22 16:35:58.608   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.0367
11-22 16:35:58.608   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.0086
11-22 16:35:58.608   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.2114
11-22 16:35:58.621   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -4.7268
11-22 16:35:58.622   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.0401
11-22 16:35:58.622   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: -0.0981
11-22 16:35:58.638   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -4.9229
11-22 16:35:58.638   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -2.1673
11-22 16:35:58.638   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 1.3533
11-22 16:35:58.656   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -4.9818
11-22 16:35:58.656   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.0499
11-22 16:35:58.656   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 1.4416
11-22 16:35:58.657   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.2016
11-22 16:35:58.657   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.3519
11-22 16:35:58.657   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.3580
11-22 16:35:58.675   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -5.0897
11-22 16:35:58.675   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -2.5791
11-22 16:35:58.675   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.4909
11-22 16:35:58.692   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -5.8938
11-22 16:35:58.692   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.6383
11-22 16:35:58.692   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.3443
11-22 16:35:58.703   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.1283
11-22 16:35:58.703   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.0098
11-22 16:35:58.703   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.3030
11-22 16:35:58.721   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -4.8935
11-22 16:35:58.721   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -2.6380
11-22 16:35:58.721   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 1.8927
11-22 16:35:58.736   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.7862
11-22 16:35:58.737   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.3048
11-22 16:35:58.737   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.7753
11-22 16:35:58.753   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -8.2964
11-22 16:35:58.753   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.2073
11-22 16:35:58.753   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.1970
11-22 16:35:58.754   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.6524
11-22 16:35:58.754   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.4007
11-22 16:35:58.754   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.2346
11-22 16:35:58.772   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.8857
11-22 16:35:58.772   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -6.3155
11-22 16:35:58.772   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.9524
11-22 16:35:58.780   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:D:4393][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.794   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:M:4394][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.798   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:M:4395][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.805   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:M:4396][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.812   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:M:4397][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.822   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:M:4398][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.824   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -14.2589
11-22 16:35:58.824   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.2659
11-22 16:35:58.824   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.7761
11-22 16:35:58.824   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.8357
11-22 16:35:58.824   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.2285
11-22 16:35:58.824   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.1429
11-22 16:35:58.825   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -12.3073
11-22 16:35:58.825   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.9131
11-22 16:35:58.825   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.7173
11-22 16:35:58.825   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -12.3073
11-22 16:35:58.825   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.9131
11-22 16:35:58.826   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.7173
11-22 16:35:58.828   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:M:4399][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.836   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:M:4400][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.845   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:M:4401][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.853   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:M:4402][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.856   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.4934
11-22 16:35:58.856   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.5405
11-22 16:35:58.856   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.2564
11-22 16:35:58.857   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: 0.2700
11-22 16:35:58.857   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.1197
11-22 16:35:58.857   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: -0.2395
11-22 16:35:58.861   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:M:4403][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.870   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:M:4404][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.873   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.6895
11-22 16:35:58.873   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.5993
11-22 16:35:58.873   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.1289
11-22 16:35:58.878   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:M:4405][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.887   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:M:4406][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.891   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.4836
11-22 16:35:58.891   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -5.5506
11-22 16:35:58.891   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 5.1485
11-22 16:35:58.892   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.5608
11-22 16:35:58.892   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.2395
11-22 16:35:58.892   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.1918
11-22 16:35:58.895   542-879       C02800/multimodalinput/Util     multimodalinput       E     [P:U:4407][ReadJsonFile:381] CHKPS(realpath(filePath.c_str(), realPath)) is null
11-22 16:35:58.908   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -11.1404
11-22 16:35:58.908   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.9720
11-22 16:35:58.908   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.6974
11-22 16:35:58.920   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -10.8363
11-22 16:35:58.920   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -4.1972
11-22 16:35:58.920   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 4.3051
11-22 16:35:58.940   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -9.5419
11-22 16:35:58.940   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -1.9417
11-22 16:35:58.940   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.5108
11-22 16:35:58.940   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.4948
11-22 16:35:58.940   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: -0.2248
11-22 16:35:58.940   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.0770
11-22 16:35:58.957   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -8.0709
11-22 16:35:58.958   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -1.7652
11-22 16:35:58.958   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.6184
11-22 16:35:58.976   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.4037
11-22 16:35:58.976   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -1.6475
11-22 16:35:58.977   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.6576
11-22 16:35:58.986   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.5522
11-22 16:35:58.986   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.0220
11-22 16:35:58.986   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.2175
11-22 16:35:58.997   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.0115
11-22 16:35:58.997   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.5206
11-22 16:35:58.997   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 3.2754
11-22 16:35:59.016   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.1390
11-22 16:35:59.016   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.6677
11-22 16:35:59.016   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.7753
11-22 16:35:59.035   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.3155
11-22 16:35:59.036   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -3.5794
11-22 16:35:59.036   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.3830
11-22 16:35:59.036   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_X: -0.0012
11-22 16:35:59.036   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Y: 0.2578
11-22 16:35:59.036   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Gyr_Z: 0.3812
11-22 16:35:59.052   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_X: -6.9823
11-22 16:35:59.052   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Y: -2.8047
11-22 16:35:59.052   3879-3879     A00000/com.exa...lse/HACKATHON  com.example.pulse     I     Real_Acc_Z: 2.1378
